0	0	0.11	0.21	0.31	0.41	0.51	0.61	0.71	0.81	0.91	1.01	1.11	1.21	1.31	1.41	1.51	1.61	1.71	1.81	1.91	2.01
250	268.601	268.084	267.58	267.09	266.613	266.149	265.697	265.257	264.828	264.513	264.039	263.766	262.561	263.028	262.65	261.428	261.814	261.389	261.737	260.788	260.464
250.1	268.656	268.136	267.631	267.139	266.661	266.196	265.742	265.301	264.871	264.412	263.66	263.724	263.449	263.066	262.688	262.317	261.937	261.425	261.078	260.82	260.496
250.2	268.711	268.189	267.682	267.189	266.71	266.243	265.788	265.345	264.914	264.494	264.233	263.717	263.488	263.104	262.726	262.354	261.989	261.461	261.114	260.853	260.527
250.3	268.765	268.242	267.734	267.239	266.758	266.289	265.833	265.39	264.957	264.536	264.506	263.758	263.526	262.291	262.764	262.392	261.174	261.506	261.149	261.524	260.558
250.4	268.819	268.295	267.785	267.289	266.806	266.336	265.879	265.434	265	264.577	264.039	263.799	263.528	262.328	262.801	262.429	261.21	261.626	261.184	261.52	260.59
250.5	268.874	268.348	267.836	267.339	266.854	266.383	265.924	265.478	265.043	264.619	264.249	263.49	263.486	263.216	262.838	262.466	262.099	261.739	261.219	260.876	260.621
250.6	268.935	268.4	267.887	267.388	266.902	266.43	265.97	265.522	265.085	264.66	264.246	264.202	263.48	263.253	262.875	262.502	262.135	261.775	261.254	260.91	261.314
250.7	268.987	268.453	267.938	267.438	266.951	266.476	266.015	265.566	265.128	264.702	264.286	264.234	263.52	263.29	262.059	262.539	262.171	260.957	261.319	260.944	261.307
250.8	269.033	268.505	267.989	267.487	266.999	266.523	266.06	265.61	265.171	264.743	264.327	263.579	263.559	263.291	262.095	262.575	262.207	260.992	261.437	260.978	260.641
250.9	269.087	268.558	268.04	267.537	267.046	266.57	266.105	265.653	265.213	264.784	264.367	263.957	263.469	263.249	262.983	262.61	262.243	261.881	261.526	261.012	260.674
251	269.141	268.617	268.091	267.586	267.094	266.616	266.15	265.697	265.256	264.826	264.407	263.998	263.305	263.243	263.019	262.646	262.278	261.916	261.56	261.046	260.707
251.1	269.419	268.667	268.142	267.635	267.142	266.662	266.195	265.741	265.298	264.867	264.447	264.037	263.766	263.281	263.054	261.827	262.313	261.951	260.74	261.131	260.74
251.2	268.874	268.711	268.192	267.684	267.19	266.709	266.24	265.785	265.34	264.908	264.487	264.076	263.986	263.319	263.055	261.862	262.348	261.986	260.774	261.248	260.773
251.3	268.934	268.763	268.242	267.733	267.237	266.755	266.285	265.828	265.383	264.949	264.526	264.115	263.711	263.434	263.013	262.75	262.383	262.02	261.663	261.312	260.805
251.4	269.802	268.815	268.299	267.782	267.285	266.801	266.33	265.872	265.425	264.99	264.566	264.153	263.751	263.246	263.006	262.785	262.417	262.054	261.697	261.346	260.838
251.5	269.822	269.094	268.348	267.831	267.332	266.847	266.375	265.915	265.467	265.031	264.606	264.192	263.788	263.312	263.043	262.819	261.596	262.088	261.731	260.523	260.942
251.6	268.995	268.542	268.391	267.88	267.38	266.893	266.42	265.958	265.509	265.072	264.646	264.23	263.826	263.556	263.079	262.82	261.629	262.122	261.764	260.556	261.057
251.7	269.013	268.595	268.44	267.928	267.427	266.939	266.464	266.002	265.551	265.113	264.685	264.269	263.863	263.466	263.386	262.777	262.518	262.155	261.797	261.445	261.099
251.8	269.875	269.463	268.491	267.983	267.474	266.985	266.509	266.045	265.593	265.153	264.725	264.307	263.9	263.503	263.155	262.768	262.551	262.188	261.83	261.478	260.274
251.9	269.858	269.482	268.768	268.03	267.521	267.031	266.553	266.088	265.635	265.194	264.764	264.345	263.937	263.539	262.873	262.804	262.583	261.364	261.863	261.51	260.306
252	269.767	268.652	268.21	268.071	267.568	267.076	266.597	266.131	265.677	265.234	264.804	264.384	263.974	263.575	263.157	262.84	262.585	261.396	261.895	261.543	261.195
252.1	269.728	268.668	268.258	268.119	267.615	267.122	266.641	266.174	265.718	265.275	264.843	264.422	264.011	263.611	263.221	262.469	262.543	262.285	261.927	261.575	261.227
252.2	269.78	269.531	269.125	268.167	267.662	267.167	266.686	266.217	265.76	265.315	264.882	264.46	264.048	263.647	263.256	262.914	262.532	262.317	261.959	261.606	261.259
252.3	269.833	269.53	269.142	268.442	267.713	267.212	266.729	266.259	265.802	265.356	264.921	264.498	264.085	263.683	263.291	263.304	262.566	262.348	261.133	261.638	261.29
252.4	269.885	269.439	268.31	267.877	267.758	267.257	266.773	266.302	265.843	265.396	264.96	264.536	264.122	263.719	263.325	262.91	262.922	262.352	261.164	261.666	261.321
252.5	269.936	269.38	268.325	267.921	267.798	267.302	266.817	266.344	265.884	265.436	264.999	264.574	264.159	263.754	263.36	262.975	262.394	262.309	262.052	261.7	261.352
252.6	269.988	269.431	269.187	268.788	267.845	267.347	266.861	266.387	265.925	265.476	265.038	264.611	264.195	263.79	263.395	263.009	262.351	262.295	262.083	261.733	261.382
252.7	270.039	269.481	269.2	268.804	268.115	267.397	266.904	266.429	265.966	265.516	265.077	264.649	264.232	263.825	263.429	263.042	262.894	262.328	262.113	260.902	261.413
252.8	270.091	269.531	269.112	267.97	267.545	267.44	266.947	266.471	266.007	265.556	265.115	264.686	264.268	263.861	263.463	263.076	262.664	262.675	262.119	260.931	261.443
252.9	270.141	269.581	269.038	267.983	267.586	267.478	266.991	266.513	266.048	265.595	265.154	264.724	264.305	263.896	263.498	263.109	262.73	262.307	262.076	261.82	261.472
