256.100000	 17.253826	 17.232196	 17.196210	 17.137842	 17.061104	 16.967595	 16.859906	 16.741763	 16.616790	 16.487965	 16.357822	 16.228415	 16.100828	 15.974952	 15.850224	 15.726547	 15.604375	 15.484235	
256.200000	 17.367852	 17.346114	 17.310016	 17.251527	 17.174648	 17.080933	 16.972941	 16.854434	 16.729085	 16.599888	 16.469382	 16.339629	 16.211717	 16.085537	 15.960527	 15.836587	 15.714166	 15.593785	
256.300000	 17.481887	 17.460040	 17.423829	 17.365219	 17.288197	 17.194276	 17.085981	 16.967113	 16.841393	 16.711827	 16.580961	 16.450863	 16.322624	 16.196141	 16.070849	 15.946645	 15.823974	 15.703350	
256.400000	 17.595928	 17.573975	 17.537652	 17.478919	 17.401753	 17.307623	 17.199027	 17.079801	 16.953713	 16.823783	 16.692560	 16.562116	 16.433551	 16.306765	 16.181191	 16.056722	 15.933799	 15.812931	
256.500000	 17.709977	 17.687920	 17.651487	 17.592631	 17.515316	 17.420975	 17.312078	 17.192497	 17.066046	 16.935755	 16.804178	 16.673389	 16.544497	 16.417407	 16.291551	 16.166817	 16.043642	 15.922527	
256.600000	 17.824033	 17.801876	 17.765335	 17.706355	 17.628888	 17.534333	 17.425134	 17.305202	 17.178391	 17.047744	 16.915815	 16.784681	 16.655461	 16.528068	 16.401931	 16.276933	 16.153503	 16.032139	
256.700000	 17.938097	 17.915844	 17.879198	 17.820094	 17.742471	 17.647696	 17.538195	 17.417914	 17.290749	 17.159750	 17.027471	 16.895992	 16.766442	 16.638747	 16.512330	 16.387067	 16.263382	 16.141766	
256.800000	 18.052169	 18.029825	 17.993077	 17.933849	 17.856064	 17.761066	 17.651262	 17.530634	 17.403119	 17.271772	 17.139146	 17.007322	 16.877442	 16.749444	 16.622749	 16.497221	 16.373279	 16.251409	
256.900000	 18.166248	 18.143819	 18.106972	 18.047619	 17.969669	 17.874442	 17.764334	 17.643362	 17.515501	 17.383810	 17.250839	 17.118669	 16.988458	 16.860159	 16.733186	 16.607395	 16.483195	 16.361068	
257.000000	 18.280335	 18.257826	 18.220884	 18.161406	 18.083286	 17.987825	 17.877412	 17.756097	 17.627894	 17.495864	 17.362551	 17.230034	 17.099492	 16.970892	 16.843643	 16.717589	 16.593129	 16.470743	
257.100000	 18.394430	 18.371846	 18.334813	 18.275210	 18.196915	 18.101216	 17.990496	 17.868840	 17.740298	 17.607933	 17.474279	 17.341417	 17.210541	 17.081641	 16.954119	 16.827803	 16.703082	 16.580434	
257.200000	 18.508533	 18.485879	 18.448758	 18.389031	 18.310558	 18.214616	 18.103586	 17.981590	 17.852712	 17.720016	 17.586025	 17.452816	 17.321607	 17.192409	 17.064614	 16.938038	 16.813054	 16.690142	
257.300000	 18.622645	 18.599926	 18.562719	 18.502868	 18.424213	 18.328024	 18.216682	 18.094347	 17.965137	 17.832112	 17.697786	 17.564230	 17.432688	 17.303193	 17.175129	 17.048294	 16.923046	 16.799867	
257.400000	 18.736764	 18.713984	 18.676695	 18.616720	 18.537882	 18.441441	 18.329786	 18.207112	 18.077571	 17.944221	 17.809563	 17.675660	 17.543784	 17.413994	 17.285664	 17.158570	 17.033058	 16.909608	
257.500000	 18.850892	 18.828054	 18.790686	 18.730587	 18.651563	 18.554868	 18.442897	 18.319883	 18.190014	 18.056342	 17.921353	 17.787105	 17.654896	 17.524813	 17.396218	 17.268867	 17.143089	 17.019366	
257.600000	 18.965028	 18.942134	 18.904688	 18.844466	 18.765256	 18.668306	 18.556017	 18.432661	 18.302465	 18.168474	 18.033157	 17.898563	 17.766022	 17.635648	 17.506791	 17.379184	 17.253139	 17.129142	
257.700000	 19.079173	 19.056225	 19.018701	 18.958357	 18.878961	 18.781755	 18.669145	 18.545446	 18.414923	 18.280616	 18.144972	 18.010035	 17.877162	 17.746499	 17.617383	 17.489522	 17.363210	 17.238936	
257.800000	 19.193327	 19.170324	 19.132724	 19.072258	 18.992677	 18.895214	 18.782282	 18.658238	 18.527389	 18.392766	 18.256798	 18.121518	 17.988316	 17.857367	 17.727994	 17.599880	 17.473300	 17.348747	
257.900000	 19.307490	 19.284431	 19.246754	 19.186169	 19.106404	 19.008686	 18.895429	 18.771037	 18.639860	 18.504923	 18.368633	 18.233013	 18.099484	 17.968252	 17.838624	 17.710258	 17.583410	 17.458577	
258.000000	 19.421661	 19.398547	 19.360792	 19.300087	 19.220141	 19.122169	 19.008586	 18.883843	 18.752338	 18.617086	 18.480475	 18.344518	 18.210665	 18.079152	 17.949272	 17.820656	 17.693539	 17.568424	
258.100000	 19.535842	 19.512669	 19.474835	 19.414012	 19.333889	 19.235664	 19.121753	 18.996656	 18.864820	 18.729253	 18.592324	 18.456032	 18.321859	 18.190069	 18.059939	 17.931073	 17.803687	 17.678291	
258.200000	 19.650033	 19.626798	 19.588885	 19.527943	 19.447646	 19.349172	 19.234931	 19.109477	 18.977307	 18.841425	 18.704178	 18.567555	 18.433066	 18.301001	 18.170622	 18.041508	 17.913853	 17.788176	
258.300000	 19.764232	 19.740933	 19.702938	 19.641880	 19.561413	 19.462692	 19.348120	 19.222304	 19.089798	 18.953600	 18.816037	 18.679087	 18.544286	 18.411949	 18.281324	 18.151962	 18.024039	 17.898080	
258.400000	 19.878442	 19.855075	 19.816996	 19.755823	 19.675189	 19.576225	 19.461320	 19.335139	 19.202294	 19.065778	 18.927899	 18.790626	 18.655518	 18.522913	 18.392041	 18.262432	 18.134242	 18.008004	
258.500000	 19.992661	 19.969223	 19.931058	 19.869770	 19.788975	 19.689771	 19.574532	 19.447982	 19.314793	 19.177957	 19.039764	 18.902172	 18.766761	 18.633891	 18.502775	 18.372919	 18.244463	 18.117946	
258.600000	 20.106891	 20.083377	 20.045124	 19.983721	 19.902769	 19.803330	 19.687757	 19.560833	 19.427296	 19.290138	 19.151631	 19.013725	 18.878017	 18.744883	 18.613524	 18.483422	 18.354702	 18.227907	
258.700000	 20.221130	 20.197537	 20.159193	 20.097678	 20.016573	 19.916902	 19.800993	 19.673692	 19.539803	 19.402320	 19.263501	 19.125285	 18.989285	 18.855890	 18.724287	 18.593940	 18.464956	 18.337887	
258.800000	 20.335380	 20.311703	 20.273266	 20.211638	 20.130386	 20.030487	 19.914241	 19.786559	 19.652314	 19.514503	 19.375372	 19.236852	 19.100564	 18.966910	 18.835064	 18.704471	 18.575226	 18.447886	
258.900000	 20.449641	 20.425876	 20.387343	 20.325604	 20.244208	 20.144085	 20.027502	 19.899434	 19.764829	 19.626688	 19.487245	 19.348424	 19.211855	 19.077943	 18.945854	 18.815015	 18.685511	 18.557903	
259.000000	 20.563913	 20.540056	 20.501424	 20.439574	 20.358039	 20.257696	 20.140775	 20.012319	 19.877348	 19.738874	 19.599120	 19.460003	 19.323156	 19.188989	 19.056655	 18.925571	 18.795811	 18.667938	
259.100000	 20.678195	 20.654242	 20.615510	 20.553550	 20.471880	 20.371320	 20.254061	 20.125212	 19.989873	 19.851061	 19.710996	 19.571588	 19.434469	 19.300047	 19.167468	 19.036138	 18.906123	 18.777991	
259.200000	 20.792489	 20.768436	 20.729601	 20.667530	 20.585729	 20.484956	 20.367360	 20.238116	 20.102402	 19.963251	 19.822875	 19.683180	 19.545793	 19.411117	 19.278292	 19.146715	 19.016449	 18.888062	
259.300000	 20.906794	 20.882638	 20.843697	 20.781516	 20.699587	 20.598605	 20.480671	 20.351029	 20.214938	 20.075444	 19.934756	 19.794778	 19.657128	 19.522199	 19.389125	 19.257302	 19.126787	 18.998150	
259.400000	 21.021111	 20.996847	 20.957798	 20.895508	 20.813455	 20.712266	 20.593994	 20.463952	 20.327480	 20.187639	 20.046641	 19.906384	 19.768474	 19.633291	 19.499968	 19.367897	 19.237136	 19.108254	
259.500000	 21.135440	 21.111065	 21.071906	 21.009507	 20.927331	 20.825939	 20.707330	 20.576886	 20.440029	 20.299839	 20.158529	 20.017996	 19.879830	 19.744395	 19.610819	 19.478500	 19.347496	 19.218374	
259.600000	 21.249781	 21.225292	 21.186021	 21.123512	 21.041216	 20.939624	 20.820679	 20.689831	 20.552586	 20.412044	 20.270422	 20.129617	 19.991198	 19.855508	 19.721678	 19.589110	 19.457866	 19.328509	
259.700000	 21.364134	 21.339529	 21.300143	 21.237524	 21.155111	 21.053320	 20.934040	 20.802788	 20.665152	 20.524256	 20.382321	 20.241246	 20.102576	 19.966632	 19.832545	 19.699727	 19.568246	 19.438660	
259.800000	 21.478500	 21.453775	 21.414273	 21.351544	 21.269014	 21.167027	 21.047413	 20.915756	 20.777728	 20.636475	 20.494227	 20.352884	 20.213965	 20.077765	 19.943419	 19.810351	 19.678635	 19.548824	
259.900000	 21.592878	 21.568032	 21.528412	 21.465572	 21.382926	 21.280745	 21.160799	 21.028737	 20.890315	 20.748702	 20.606140	 20.464531	 20.325365	 20.188907	 20.054301	 19.920980	 19.789032	 19.659001	
260.000000	 21.707270	 21.682301	 21.642560	 21.579609	 21.496848	 21.394473	 21.274196	 21.141731	 21.002913	 20.860939	 20.718062	 20.576188	 20.436775	 20.300059	 20.165189	 20.031616	 19.899438	 19.769190	
260.100000	 21.821675	 21.796581	 21.756719	 21.693655	 21.610778	 21.508210	 21.387604	 21.254737	 21.115523	 20.973186	 20.829993	 20.687855	 20.548197	 20.411220	 20.276083	 20.142256	 20.009850	 19.879391	
260.200000	 21.936094	 21.910873	 21.870890	 21.807712	 21.724718	 21.621957	 21.501024	 21.367756	 21.228145	 21.085444	 20.941935	 20.799533	 20.659629	 20.522390	 20.386984	 20.252902	 20.120270	 19.989602	
260.300000	 22.050527	 22.025179	 21.985072	 21.921779	 21.838667	 21.735713	 21.614455	 21.480787	 21.340780	 21.197713	 21.053887	 20.911223	 20.771073	 20.633569	 20.497891	 20.363553	 20.230696	 20.099824	
260.400000	 22.164974	 22.139498	 22.099267	 22.035858	 21.952626	 21.849478	 21.727896	 21.593831	 21.453428	 21.309995	 21.165851	 21.022924	 20.882527	 20.744757	 20.608804	 20.474208	 20.341129	 20.210054	
260.500000	 22.279435	 22.253832	 22.213477	 22.149949	 22.066594	 21.963251	 21.841347	 21.706888	 21.566089	 21.422290	 21.277827	 21.134636	 20.993993	 20.855954	 20.719723	 20.584869	 20.451568	 20.320293	
260.600000	 22.393911	 22.368181	 22.327701	 22.264054	 22.180572	 22.077033	 21.954808	 21.819957	 21.678764	 21.534597	 21.389815	 21.246361	 21.105470	 20.967160	 20.830649	 20.695534	 20.562012	 20.430540	
260.700000	 22.508402	 22.482545	 22.441941	 22.378172	 22.294561	 22.190822	 22.068278	 21.933038	 21.791452	 21.646919	 21.501817	 21.358099	 21.216958	 21.078374	 20.941582	 20.806205	 20.672462	 20.540794	
260.800000	 22.622908	 22.596927	 22.556199	 22.492306	 22.408561	 22.304618	 22.181756	 22.046130	 21.904153	 21.759254	 21.613832	 21.469849	 21.328458	 21.189598	 21.052520	 20.916881	 20.782917	 20.651055	
260.900000	 22.737429	 22.711326	 22.670474	 22.606456	 22.522572	 22.418422	 22.295242	 22.159234	 22.016868	 21.871603	 21.725861	 21.581612	 21.439968	 21.300830	 21.163466	 21.027562	 20.893377	 20.761321	
261.000000	 22.851965	 22.825743	 22.784769	 22.720623	 22.636594	 22.532233	 22.408736	 22.272347	 22.129595	 21.983966	 21.837903	 21.693387	 21.551489	 21.412071	 21.274418	 21.138248	 21.003843	 20.871594	
261.100000	 22.966518	 22.940178	 22.899083	 22.834808	 22.750628	 22.646050	 22.522236	 22.385471	 22.242335	 22.096343	 21.949960	 21.805176	 21.663022	 21.523321	 21.385377	 21.248940	 21.114314	 20.981872	
261.200000	 23.081086	 23.054633	 23.013419	 22.949012	 22.864675	 22.759875	 22.635743	 22.498604	 22.355087	 22.208734	 22.062032	 21.916978	 21.774565	 21.634579	 21.496343	 21.359638	 21.224790	 21.092154	
261.300000	 23.195670	 23.169108	 23.127777	 23.063236	 22.978734	 22.873705	 22.749255	 22.611744	 22.467850	 22.321139	 22.174118	 22.028793	 21.886119	 21.745847	 21.607316	 21.470341	 21.335271	 21.202441	
261.400000	 23.310270	 23.283604	 23.242157	 23.177479	 23.092807	 22.987541	 22.862772	 22.724892	 22.580624	 22.433557	 22.286218	 22.140621	 21.997684	 21.857122	 21.718296	 21.581051	 21.445757	 21.312732	
261.500000	 23.424887	 23.398120	 23.356559	 23.291743	 23.206892	 23.101384	 22.976293	 22.838047	 22.693408	 22.545989	 22.398333	 22.252462	 22.109259	 21.968406	 21.829282	 21.691765	 21.556247	 21.423027	
261.600000	 23.539519	 23.512656	 23.470985	 23.406028	 23.320991	 23.215232	 23.089817	 22.951207	 22.806201	 22.658433	 22.510462	 22.364316	 22.220845	 22.079699	 21.940276	 21.802486	 21.666742	 21.533326	
261.700000	 23.654168	 23.627213	 23.585433	 23.520333	 23.435102	 23.329086	 23.203344	 23.064370	 22.919001	 22.770889	 22.622605	 22.476183	 22.332440	 22.190999	 22.051276	 21.913212	 21.777242	 21.643628	
261.800000	 23.768834	 23.741791	 23.699904	 23.634659	 23.549227	 23.442945	 23.316873	 23.177537	 23.031809	 22.883356	 22.734762	 22.588063	 22.444046	 22.302307	 22.162282	 22.023944	 21.887746	 21.753934	
261.900000	 23.883515	 23.856389	 23.814397	 23.749005	 23.663365	 23.556810	 23.430404	 23.290705	 23.144622	 22.995834	 22.846933	 22.699956	 22.555661	 22.413623	 22.273295	 22.134681	 21.998255	 21.864242	
262.000000	 23.998214	 23.971007	 23.928911	 23.863370	 23.777516	 23.670680	 23.543935	 23.403874	 23.257439	 23.108322	 22.959118	 22.811860	 22.667286	 22.524946	 22.384315	 22.245424	 22.108768	 21.974554	
262.100000	 24.112928	 24.085644	 24.043447	 23.977754	 23.891680	 23.784555	 23.657465	 23.517041	 23.370260	 23.220819	 23.071315	 22.923777	 22.778919	 22.636276	 22.495340	 22.356172	 22.219286	 22.084868	
262.200000	 24.227659	 24.200301	 24.158003	 24.092157	 24.005856	 23.898435	 23.770996	 23.630207	 23.483082	 23.333325	 23.183525	 23.035706	 22.890562	 22.747612	 22.606371	 22.466925	 22.329807	 22.195186	
262.300000	 24.342406	 24.314976	 24.272578	 24.206576	 24.120044	 24.012320	 23.884525	 23.743369	 23.595906	 23.445837	 23.295747	 23.147646	 23.002213	 22.858956	 22.717408	 22.577683	 22.440333	 22.305507	
262.400000	 24.457170	 24.429668	 24.387171	 24.321012	 24.234243	 24.126210	 23.998053	 23.856528	 23.708729	 23.558357	 23.407980	 23.259598	 23.113872	 22.970305	 22.828449	 22.688446	 22.550862	 22.415831	
262.500000	 24.571950	 24.544378	 24.501780	 24.435463	 24.348453	 24.240105	 24.111579	 23.969681	 23.821551	 23.670882	 23.520224	 23.371559	 23.225539	 23.081660	 22.939496	 22.799213	 22.661396	 22.526158	
262.600000	 24.686746	 24.659104	 24.616406	 24.549927	 24.462674	 24.354005	 24.225103	 24.082830	 23.934371	 23.783412	 23.632478	 23.483531	 23.337214	 23.193021	 23.050548	 22.909985	 22.771933	 22.636489	
262.700000	 24.801559	 24.773846	 24.731047	 24.664405	 24.576904	 24.467909	 24.338625	 24.195973	 24.047189	 23.895946	 23.744742	 23.595513	 23.448895	 23.304387	 23.161603	 23.020760	 22.882474	 22.746823	
262.800000	 24.916387	 24.888603	 24.845702	 24.778896	 24.691145	 24.581818	 24.452146	 24.309110	 24.160004	 24.008484	 23.857014	 23.707504	 23.560583	 23.415759	 23.272663	 23.131539	 22.993018	 22.857161	
262.900000	 25.031231	 25.003375	 24.960371	 24.893399	 24.805394	 24.695732	 24.565663	 24.422240	 24.272815	 24.121024	 23.969294	 23.819502	 23.672278	 23.527134	 23.383726	 23.242321	 23.103566	 22.967502	
263.000000	 25.146091	 25.118162	 25.075052	 25.007912	 24.919652	 24.809650	 24.679179	 24.535364	 24.385621	 24.233566	 24.081581	 23.931509	 23.783978	 23.638514	 23.494793	 23.353106	 23.214117	 23.077847	
263.100000	 25.260967	 25.232962	 25.189746	 25.122437	 25.033919	 24.923572	 24.792693	 24.648482	 24.498424	 24.346109	 24.193873	 24.043522	 23.895684	 23.749898	 23.605862	 23.463893	 23.324671	 23.188195	
263.200000	 25.375858	 25.347776	 25.304452	 25.236971	 25.148194	 25.037500	 24.906205	 24.761594	 24.611221	 24.458653	 24.306171	 24.155541	 24.007395	 23.861285	 23.716934	 23.574683	 23.435227	 23.298547	
263.300000	 25.490764	 25.462604	 25.419170	 25.351516	 25.262477	 25.151431	 25.019716	 24.874700	 24.724014	 24.571196	 24.418472	 24.267565	 24.119110	 23.972676	 23.828009	 23.685475	 23.545786	 23.408902	
263.400000	 25.605685	 25.577445	 25.533898	 25.466070	 25.376768	 25.265367	 25.133225	 24.987800	 24.836802	 24.683737	 24.530776	 24.379593	 24.230829	 24.084070	 23.939086	 23.796269	 23.656348	 23.519261	
263.500000	 25.720621	 25.692298	 25.648639	 25.580633	 25.491066	 25.379307	 25.246734	 25.100895	 24.949585	 24.796277	 24.643081	 24.491624	 24.342551	 24.195467	 24.050165	 23.907065	 23.766911	 23.629623	
263.600000	 25.835571	 25.807165	 25.763390	 25.695206	 25.605372	 25.493252	 25.360242	 25.213987	 25.062364	 24.908815	 24.755386	 24.603658	 24.454277	 24.306866	 24.161246	 24.017862	 23.877477	 23.739987	
263.700000	 25.950536	 25.922044	 25.878152	 25.809789	 25.719686	 25.607202	 25.473750	 25.327074	 25.175138	 25.021349	 24.867691	 24.715693	 24.566005	 24.418268	 24.272328	 24.128660	 23.988044	 23.850355	
263.800000	 26.065515	 26.036936	 25.992925	 25.924380	 25.834006	 25.721155	 25.587259	 25.440159	 25.287909	 25.133880	 24.979995	 24.827728	 24.677734	 24.529671	 24.383412	 24.239459	 24.098612	 23.960725	
263.900000	 26.180508	 26.151841	 26.107710	 26.038982	 25.948334	 25.835113	 25.700769	 25.553243	 25.400676	 25.246408	 25.092295	 24.939763	 24.789465	 24.641076	 24.494497	 24.350259	 24.209182	 24.071097	
264.000000	 26.295514	 26.266758	 26.222506	 26.153593	 26.062670	 25.949076	 25.814282	 25.666327	 25.513442	 25.358933	 25.204593	 25.051797	 24.901197	 24.752483	 24.605583	 24.461060	 24.319753	 24.181471	
264.100000	 26.410534	 26.381688	 26.337314	 26.268214	 26.177012	 26.063043	 25.927796	 25.779411	 25.626205	 25.471454	 25.316887	 25.163828	 25.012928	 24.863890	 24.716669	 24.571861	 24.430324	 24.291847	
264.200000	 26.525566	 26.496631	 26.452134	 26.382846	 26.291362	 26.177014	 26.041314	 25.892498	 25.738969	 25.583972	 25.429176	 25.275857	 25.124659	 24.975298	 24.827756	 24.682662	 24.540897	 24.402224	
264.300000	 26.640611	 26.611587	 26.566968	 26.497489	 26.405719	 26.290990	 26.154837	 26.005588	 25.851734	 25.696487	 25.541460	 25.387881	 25.236389	 25.086706	 24.938844	 24.793464	 24.651469	 24.512602	
264.400000	 26.755669	 26.726557	 26.681815	 26.612143	 26.520084	 26.404971	 26.268364	 26.118684	 25.964500	 25.808999	 25.653738	 25.499901	 25.348117	 25.198114	 25.049931	 24.904265	 24.762042	 24.622981	
264.500000	 26.870739	 26.841540	 26.796676	 26.726810	 26.634457	 26.518956	 26.381896	 26.231786	 26.077270	 25.921509	 25.766011	 25.611917	 25.459843	 25.309520	 25.161019	 25.015067	 24.872615	 24.733359	
264.600000	 26.985821	 26.956538	 26.911552	 26.841490	 26.748838	 26.632946	 26.495435	 26.344895	 26.190043	 26.034016	 25.878277	 25.723926	 25.571565	 25.420926	 25.272106	 25.125869	 24.983188	 24.843738	
264.700000	 27.100916	 27.071551	 27.026444	 26.956183	 26.863227	 26.746940	 26.608980	 26.458013	 26.302821	 26.146523	 25.990537	 25.835928	 25.683284	 25.532330	 25.383192	 25.236670	 25.093761	 24.954115	
264.800000	 27.216022	 27.186578	 27.141352	 27.070891	 26.977625	 26.860939	 26.722531	 26.571139	 26.415604	 26.259027	 26.102791	 25.947924	 25.794998	 25.643732	 25.494278	 25.347471	 25.204333	 25.064491	
264.900000	 27.331140	 27.301621	 27.256278	 27.185614	 27.092032	 26.974943	 26.836090	 26.684275	 26.528394	 26.371531	 26.215037	 26.059913	 25.906707	 25.755131	 25.605363	 25.458272	 25.314904	 25.174865	
265.000000	 27.446270	 27.416681	 27.371222	 27.300354	 27.206449	 27.088952	 26.949655	 26.797421	 26.641189	 26.484034	 26.327277	 26.171894	 26.018411	 25.866527	 25.716447	 25.569073	 25.425474	 25.285236	
265.100000	 27.561411	 27.531756	 27.486185	 27.415110	 27.320876	 27.202965	 27.063228	 26.910577	 26.753992	 26.596536	 26.439511	 26.283867	 26.130108	 25.977920	 25.827529	 25.679874	 25.536043	 25.395605	
265.200000	 27.676564	 27.646848	 27.601166	 27.529884	 27.435313	 27.316984	 27.176808	 27.023743	 26.866802	 26.709039	 26.551738	 26.395832	 26.241799	 26.089309	 25.938611	 25.790674	 25.646611	 25.505969	
265.300000	 27.791729	 27.761957	 27.716168	 27.644675	 27.549760	 27.431007	 27.290395	 27.136920	 26.979619	 26.821542	 26.663959	 26.507789	 26.353483	 26.200694	 26.049690	 25.901474	 25.757177	 25.616329	
265.400000	 27.906905	 27.877082	 27.831189	 27.759484	 27.664218	 27.545036	 27.403989	 27.250108	 27.092444	 26.934045	 26.776174	 26.619737	 26.465161	 26.312075	 26.160769	 26.012273	 25.867741	 25.726684	
265.500000	 28.022092	 27.992225	 27.946230	 27.874311	 27.778687	 27.659070	 27.517591	 27.363306	 27.205276	 27.046549	 26.888383	 26.731677	 26.576830	 26.423450	 26.271845	 26.123072	 25.978302	 25.837034	
265.600000	 28.137291	 28.107384	 28.061290	 27.989156	 27.893167	 27.773109	 27.631199	 27.476513	 27.318116	 27.159054	 27.000588	 26.843609	 26.688492	 26.534821	 26.382919	 26.233870	 26.088862	 25.947377	
265.700000	 28.252502	 28.222560	 28.176371	 28.104018	 28.007657	 27.887154	 27.744815	 27.589730	 27.430962	 27.271560	 27.112787	 26.955534	 26.800146	 26.646186	 26.493991	 26.344667	 26.199418	 26.057713	
265.800000	 28.367724	 28.337752	 28.291471	 28.218899	 28.122159	 28.001204	 27.858436	 27.702955	 27.543814	 27.384066	 27.224982	 27.067450	 26.911792	 26.757546	 26.605061	 26.455463	 26.309972	 26.168042	
265.900000	 28.482958	 28.452962	 28.406590	 28.333797	 28.236672	 28.115260	 27.972064	 27.816188	 27.656672	 27.496574	 27.337172	 27.179358	 27.023429	 26.868900	 26.716128	 26.566258	 26.420522	 26.278364	
266.000000	 28.598204	 28.568187	 28.521728	 28.448713	 28.351195	 28.229321	 28.085697	 27.929428	 27.769536	 27.609082	 27.449358	 27.291259	 27.135058	 26.980247	 26.827192	 26.677052	 26.531068	 26.388677	
266.100000	 28.713461	 28.683428	 28.636883	 28.563645	 28.465730	 28.343388	 28.199335	 28.042674	 27.882403	 27.721590	 27.561539	 27.403153	 27.246679	 27.091589	 26.938253	 26.787844	 26.641610	 26.498981	
266.200000	 28.828731	 28.798685	 28.752057	 28.678593	 28.580276	 28.457461	 28.312977	 28.155924	 27.995273	 27.834098	 27.673717	 27.515039	 27.358292	 27.202925	 27.049311	 26.898633	 26.752148	 26.609276	
266.300000	 28.944012	 28.913957	 28.867247	 28.793556	 28.694833	 28.571540	 28.426624	 28.269178	 28.108145	 27.946605	 27.785891	 27.626918	 27.469896	 27.314254	 27.160366	 27.009421	 26.862681	 26.719562	
266.400000	 29.059306	 29.029243	 28.982452	 28.908534	 28.809400	 28.685625	 28.540274	 28.382433	 28.221017	 28.059111	 27.898061	 27.738791	 27.581493	 27.425576	 27.271417	 27.120207	 26.973209	 26.829837	
266.500000	 29.174612	 29.144544	 29.097672	 29.023525	 28.923977	 28.799717	 28.653928	 28.495690	 28.333889	 28.171616	 28.010227	 27.850657	 27.693081	 27.536893	 27.382464	 27.230989	 27.083731	 26.940102	
266.600000	 29.289931	 29.259857	 29.212906	 29.138530	 29.038565	 28.913815	 28.767584	 28.608946	 28.446760	 28.284118	 28.122390	 27.962517	 27.804662	 27.648202	 27.493507	 27.341768	 27.194248	 27.050357	
266.700000	 29.405263	 29.375184	 29.328153	 29.253545	 29.153162	 29.027919	 28.881242	 28.722201	 28.559628	 28.396617	 28.234550	 28.074371	 27.916235	 27.759506	 27.604546	 27.452544	 27.304758	 27.160601	
266.800000	 29.520608	 29.490523	 29.443410	 29.368571	 29.267768	 29.142030	 28.994903	 28.835455	 28.672492	 28.509113	 28.346705	 28.186219	 28.027801	 27.870803	 27.715580	 27.563315	 27.415262	 27.270833	
266.900000	 29.635966	 29.605873	 29.558677	 29.483606	 29.382383	 29.256148	 29.108565	 28.948705	 28.785353	 28.621605	 28.458858	 28.298063	 28.139360	 27.982093	 27.826610	 27.674082	 27.525758	 27.381054	
267.000000	 29.751338	 29.721234	 29.673953	 29.598648	 29.497005	 29.370273	 29.222230	 29.061952	 28.898208	 28.734094	 28.571006	 28.409901	 28.250912	 28.093378	 27.937635	 27.784845	 27.636247	 27.491263	
