256.5	292.5449	292.2826	292.0023	291.6860	291.3009	290.7551	289.9822	289.0762	288.1501	287.2309	286.3245	285.4398	284.5991	283.8215	283.0998	282.4205	281.7700	281.1338
256.6	292.6783	292.4263	292.1524	291.8346	291.4389	290.8826	290.1086	289.2096	288.2942	287.3856	286.4853	285.6000	284.7567	283.9793	283.2594	282.5801	281.9257	281.2833
256.7	292.8119	292.5719	292.3057	291.9867	291.5794	291.0113	290.2352	289.3426	288.4380	287.5399	286.6457	285.7594	284.9132	284.1365	283.4190	282.7403	282.0821	281.4332
256.8	292.9457	292.7189	292.4611	292.1412	291.7219	291.1411	290.3621	289.4753	288.5811	287.6936	286.8053	285.9177	285.0687	284.2932	283.5787	282.9011	282.2391	281.5835
256.9	293.0797	292.8668	292.6180	292.2975	291.8662	291.2722	290.4895	289.6076	288.7234	287.8462	286.9638	286.0750	285.2232	284.4493	283.7385	283.0624	282.3968	281.7343
257	293.2141	293.0150	292.7754	292.4546	292.0117	291.4046	290.6174	289.7395	288.8646	287.9976	287.1210	286.2310	285.3768	284.6050	283.8986	283.2245	282.5552	281.8856
257.1	293.3487	293.1631	292.9325	292.6117	292.1581	291.5385	290.7461	289.8711	289.0047	288.1474	287.2767	286.3856	285.5293	284.7603	284.0589	283.3872	282.7143	282.0374
257.2	293.4835	293.3106	293.0884	292.7681	292.3051	291.6738	290.8758	290.0023	289.1435	288.2954	287.4305	286.5388	285.6810	284.9154	284.2194	283.5504	282.8740	282.1897
257.3	293.6187	293.4569	293.2424	292.9229	292.4522	291.8107	291.0066	290.1333	289.2810	288.4414	287.5822	286.6903	285.8317	285.0701	284.3800	283.7139	283.0341	282.3426
257.4	293.7543	293.6016	293.3936	293.0752	292.5988	291.9489	291.1386	290.2642	289.4169	288.5851	287.7314	286.8400	285.9816	285.2245	284.5405	283.8775	283.1946	282.4962
257.5	293.8901	293.7442	293.5413	293.2242	292.7445	292.0884	291.2719	290.3949	289.5512	288.7263	287.8780	286.9879	286.1307	285.3786	284.7009	284.0411	283.3553	282.6503
257.6	294.0263	293.8845	293.6849	293.3694	292.8890	292.2292	291.4065	290.5255	289.6839	288.8647	288.0217	287.1339	286.2789	285.5324	284.8610	284.2044	283.5161	282.8051
257.7	294.1628	294.0227	293.8247	293.5111	293.0322	292.3710	291.5424	290.6561	289.8150	289.0001	288.1622	287.2776	286.4264	285.6859	285.0207	284.3672	283.6769	282.9606
257.8	294.2998	294.1589	293.9612	293.6496	293.1743	292.5138	291.6796	290.7868	289.9443	289.1324	288.2991	287.4192	286.5731	285.8391	285.1799	284.5294	283.8374	283.1168
257.9	294.4371	294.2935	294.0946	293.7852	293.3154	292.6576	291.8180	290.9177	290.0720	289.2614	288.4324	287.5584	286.7191	285.9920	285.3384	284.6907	283.9977	283.2737
258	294.5748	294.4267	294.2255	293.9183	293.4556	292.8021	291.9576	291.0487	290.1982	289.3875	288.5624	287.6955	286.8643	286.1444	285.4962	284.8510	284.1575	283.4313
258.1	294.7129	294.5587	294.3542	294.0493	293.5951	292.9473	292.0981	291.1799	290.3231	289.5109	288.6894	287.8306	287.0089	286.2964	285.6529	285.0101	284.3167	283.5895
258.2	294.8515	294.6898	294.4811	294.1786	293.7339	293.0931	292.2396	291.3115	290.4471	289.6321	288.8138	287.9641	287.1529	286.4478	285.8085	285.1677	284.4751	283.7482
258.3	294.9905	294.8202	294.6066	294.3064	293.8722	293.2394	292.3820	291.4434	290.5704	289.7514	288.9359	288.0960	287.2962	286.5984	285.9627	285.3237	284.6326	283.9071
258.4	295.1300	294.9502	294.7310	294.4332	294.0100	293.3861	292.5251	291.5758	290.6931	289.8692	289.0561	288.2268	287.4390	286.7482	286.1154	285.4779	284.7889	284.0662
258.5	295.2700	295.0800	294.8548	294.5592	294.1476	293.5331	292.6688	291.7087	290.8155	289.9858	289.1748	288.3564	287.5812	286.8971	286.2665	285.6300	284.9439	284.2252
258.6	295.4104	295.2099	294.9784	294.6849	294.2850	293.6803	292.8131	291.8421	290.9379	290.1016	289.2923	288.4853	287.7230	287.0450	286.4157	285.7799	285.0973	284.3841
258.7	295.5513	295.3401	295.1020	294.8106	294.4223	293.8276	292.9578	291.9761	291.0604	290.2169	289.4089	288.6136	287.8643	287.1919	286.5628	285.9275	285.2491	284.5426
258.8	295.6928	295.4707	295.2261	294.9365	294.5597	293.9748	293.1029	292.1108	291.1834	290.3321	289.5251	288.7416	288.0052	287.3375	286.7078	286.0724	285.3990	284.7007
258.9	295.8348	295.6020	295.3508	295.0628	294.6970	294.1220	293.2484	292.2463	291.3070	290.4475	289.6412	288.8694	288.1458	287.4820	286.8507	286.2148	285.5469	284.8582
259	295.9773	295.7339	295.4761	295.1895	294.8344	294.2690	293.3941	292.3825	291.4315	290.5635	289.7576	288.9974	288.2860	287.6253	286.9915	286.3548	285.6931	285.0149
259.1	296.1204	295.8666	295.6022	295.3168	294.9717	294.4156	293.5399	292.5196	291.5571	290.6805	289.8745	289.1255	288.4260	287.7675	287.1304	286.4926	285.8374	285.1708
259.2	296.2641	296.0002	295.7294	295.4448	295.1091	294.5618	293.6859	292.6576	291.6840	290.7987	289.9925	289.2542	288.5658	287.9087	287.2676	286.6283	285.9800	285.3255
259.3	296.4084	296.1347	295.8576	295.5737	295.2464	294.7076	293.8318	292.7967	291.8125	290.9187	290.1118	289.3835	288.7054	288.0489	287.4031	286.7621	286.1209	285.4791
259.4	296.5532	296.2704	295.9872	295.7034	295.3837	294.8527	293.9778	292.9367	291.9428	291.0406	290.2328	289.5137	288.8449	288.1881	287.5371	286.8942	286.2602	285.6313
259.5	296.6987	296.4072	296.1182	295.8342	295.5209	294.9971	294.1236	293.0779	292.0751	291.1649	290.3559	289.6450	288.9844	288.3264	287.6697	287.0246	286.3979	285.7820
259.6	296.8448	296.5453	296.2507	295.9661	295.6582	295.1407	294.2692	293.2202	292.2097	291.2920	290.4814	289.7775	289.1237	288.4638	287.8011	287.1537	286.5340	285.9310
259.7	296.9916	296.6848	296.3850	296.0993	295.7954	295.2833	294.4146	293.3637	292.3466	291.4221	290.6095	289.9115	289.2631	288.6004	287.9313	287.2814	286.6686	286.0783
259.8	297.1390	296.8257	296.5211	296.2339	295.9326	295.4250	294.5595	293.5082	292.4858	291.5549	290.7402	290.0469	289.4025	288.7364	288.0606	287.4081	286.8018	286.2236
259.9	297.2871	296.9682	296.6592	296.3700	296.0699	295.5657	294.7039	293.6534	292.6269	291.6904	290.8733	290.1835	289.5421	288.8718	288.1891	287.5338	286.9335	286.3668
260	297.4359	297.1123	296.7993	296.5077	296.2073	295.7053	294.8476	293.7992	292.7697	291.8282	291.0087	290.3214	289.6817	289.0068	288.3171	287.6587	287.0639	286.5078
260.1	297.5854	297.2580	296.9416	296.6471	296.3451	295.8440	294.9905	293.9453	292.9139	291.9681	291.1461	290.4606	289.8216	289.1415	288.4446	287.7830	287.1930	286.6467
260.2	297.7356	297.4055	297.0862	296.7884	296.4831	295.9817	295.1327	294.0916	293.0593	292.1099	291.2854	290.6008	289.9617	289.2761	288.5719	287.9069	287.3210	286.7836
260.3	297.8865	297.5547	297.2331	296.9317	296.6217	296.1186	295.2738	294.2377	293.2057	292.2533	291.4265	290.7421	290.1019	289.4105	288.6991	288.0304	287.4481	286.9185
260.4	298.0381	297.7058	297.3824	297.0770	296.7608	296.2547	295.4140	294.3836	293.3527	292.3983	291.5692	290.8844	290.2424	289.5449	288.8263	288.1538	287.5743	287.0517
260.5	298.1905	297.8587	297.5343	297.2245	296.9006	296.3899	295.5530	294.5289	293.5001	292.5444	291.7133	291.0275	290.3829	289.6792	288.9535	288.2772	287.6999	287.1831
260.6	298.3435	298.0136	297.6888	297.3743	297.0412	296.5243	295.6907	294.6735	293.6477	292.6916	291.8588	291.1713	290.5235	289.8136	289.0810	288.4008	287.8250	287.3129
260.7	298.4971	298.1703	297.8460	297.5265	297.1827	296.6580	295.8272	294.8171	293.7953	292.8395	292.0053	291.3157	290.6641	289.9479	289.2088	288.5248	287.9497	287.4413
260.8	298.6513	298.3290	298.0059	297.6813	297.3252	296.7911	295.9623	294.9596	293.9425	292.9881	292.1528	291.4606	290.8047	290.0822	289.3369	288.6491	288.0742	287.5682
260.9	298.8060	298.4897	298.1688	297.8387	297.4688	296.9234	296.0958	295.1007	294.0891	293.1370	292.3011	291.6059	290.9451	290.2165	289.4654	288.7739	288.1984	287.6938
261	298.9612	298.6523	298.3345	297.9989	297.6136	297.0551	296.2278	295.2402	294.2350	293.2860	292.4501	291.7516	291.0854	290.3508	289.5942	288.8989	288.3224	287.8183
261.1	299.1169	298.8167	298.5028	298.1614	297.7595	297.1863	296.3581	295.3779	294.3797	293.4349	292.5995	291.8975	291.2255	290.4849	289.7231	289.0243	288.4462	287.9417
261.2	299.2729	298.9825	298.6732	298.3260	297.9063	297.3168	296.4867	295.5136	294.5230	293.5835	292.7493	292.0436	291.3653	290.6187	289.8521	289.1498	288.5697	288.0641
261.3	299.4293	299.1495	298.8453	298.4921	298.0539	297.4469	296.6136	295.6470	294.6647	293.7315	292.8992	292.1897	291.5049	290.7524	289.9811	289.2754	288.6930	288.1856
261.4	299.5860	299.3173	299.0185	298.6594	298.2020	297.5765	296.7388	295.7780	294.8044	293.8787	293.0492	292.3357	291.6440	290.8857	290.1101	289.4011	288.8161	288.3063
261.5	299.7430	299.4857	299.1924	298.8273	298.3504	297.7057	296.8622	295.9064	294.9419	294.0248	293.1990	292.4817	291.7828	291.0186	290.2389	289.5269	288.9390	288.4264
261.6	299.9003	299.6543	299.3667	298.9956	298.4991	297.8344	296.9837	296.0318	295.0769	294.1696	293.3485	292.6274	291.9210	291.1511	290.3676	289.6525	289.0616	288.5459
261.7	300.0577	299.8228	299.5406	299.1636	298.6479	297.9628	297.1035	296.1542	295.2092	294.3129	293.4975	292.7729	292.0588	291.2831	290.4959	289.7780	289.1840	288.6650
261.8	300.2152	299.9910	299.7139	299.3311	298.7965	298.0908	297.2213	296.2733	295.3383	294.4543	293.6460	292.9180	292.1960	291.4145	290.6239	289.9033	289.3062	288.7837
261.9	300.3729	300.1585	299.8860	299.4975	298.9447	298.2186	297.3372	296.3889	295.4641	294.5937	293.7936	293.0626	292.3326	291.5454	290.7515	290.0283	289.4282	288.9022
262	300.5306	300.3250	300.0566	299.6625	299.0925	298.3461	297.4514	296.5010	295.5866	294.7311	293.9403	293.2067	292.4685	291.6756	290.8785	290.1531	289.5499	289.0205
262.1	300.6884	300.4903	300.2251	299.8256	299.2394	298.4733	297.5640	296.6101	295.7059	294.8662	294.0859	293.3500	292.6036	291.8050	291.0050	290.2774	289.6715	289.1387
262.2	300.8461	300.6541	300.3911	299.9863	299.3854	298.6004	297.6753	296.7164	295.8223	294.9992	294.2303	293.4925	292.7380	291.9338	291.1309	290.4012	289.7928	289.2571
262.3	301.0038	300.8161	300.5543	300.1443	299.5301	298.7272	297.7856	296.8203	295.9360	295.1301	294.3733	293.6340	292.8716	292.0618	291.2560	290.5246	289.9139	289.3756
262.4	301.1614	300.9763	300.7146	300.2996	299.6734	298.8538	297.8950	296.9222	296.0472	295.2589	294.5148	293.7745	293.0043	292.1890	291.3804	290.6473	290.0348	289.4943
262.5	301.3188	301.1349	300.8723	300.4523	299.8155	298.9803	298.0038	297.0223	296.1562	295.3855	294.6545	293.9136	293.1360	292.3153	291.5040	290.7694	290.1555	289.6135
262.6	301.4760	301.2919	301.0275	300.6026	299.9565	299.1066	298.1121	297.1209	296.2632	295.5100	294.7924	294.0514	293.2668	292.4408	291.6268	290.8908	290.2758	289.7328
262.7	301.6330	301.4475	301.1806	300.7509	300.0964	299.2328	298.2201	297.2185	296.3685	295.6324	294.9283	294.1877	293.3966	292.5655	291.7487	291.0114	290.3957	289.8524
262.8	301.7898	301.6018	301.3318	300.8973	300.2353	299.3588	298.3280	297.3154	296.4722	295.7528	295.0621	294.3223	293.5253	292.6893	291.8697	291.1311	290.5152	289.9722
262.9	301.9462	301.7550	301.4812	301.0420	300.3733	299.4847	298.4359	297.4118	296.5747	295.8712	295.1935	294.4551	293.6529	292.8122	291.9898	291.2500	290.6342	290.0919
263	302.1022	301.9071	301.6291	301.1853	300.5104	299.6106	298.5440	297.5081	296.6762	295.9875	295.3225	294.5860	293.7793	292.9344	292.1092	291.3682	290.7527	290.2116
263.1	302.2579	302.0583	301.7758	301.3273	300.6468	299.7363	298.6526	297.6047	296.7770	296.1018	295.4488	294.7148	293.9046	293.0557	292.2277	291.4855	290.8707	290.3313
263.2	302.4131	302.2087	301.9214	301.4683	300.7826	299.8620	298.7617	297.7019	296.8772	296.2141	295.5724	294.8413	294.0286	293.1764	292.3456	291.6022	290.9882	290.4507
263.3	302.5678	302.3585	302.0663	301.6085	300.9177	299.9876	298.8716	297.8000	296.9771	296.3245	295.6931	294.9655	294.1514	293.2963	292.4629	291.7182	291.1051	290.5699
263.4	302.7220	302.5076	302.2106	301.7482	301.0524	300.1132	298.9824	297.8994	297.0771	296.4329	295.8106	295.0872	294.2729	293.4155	292.5795	291.8336	291.2215	290.6887
263.5	302.8757	302.6564	302.3546	301.8875	301.1866	300.2388	299.0942	298.0003	297.1774	296.5397	295.9253	295.2063	294.3930	293.5340	292.6956	291.9483	291.3373	290.8071
263.6	303.0287	302.8049	302.4984	302.0267	301.3205	300.3644	299.2073	298.1032	297.2784	296.6451	296.0371	295.3230	294.5117	293.6518	292.8111	292.0625	291.4526	290.9250
263.7	303.1811	302.9532	302.6424	302.1660	301.4542	300.4900	299.3218	298.2083	297.3805	296.7495	296.1464	295.4373	294.6290	293.7687	292.9261	292.1761	291.5673	291.0424
263.8	303.3328	303.1014	302.7868	302.3056	301.5877	300.6156	299.4378	298.3160	297.4842	296.8532	296.2533	295.5492	294.7448	293.8849	293.0405	292.2893	291.6815	291.1591
263.9	303.4838	303.2497	302.9317	302.4457	301.7212	300.7412	299.5555	298.4267	297.5898	296.9566	296.3581	295.6589	294.8591	294.0001	293.1543	292.4019	291.7951	291.2751
264	303.6340	303.3982	303.0774	302.5866	301.8547	300.8669	299.6750	298.5406	297.6977	297.0600	296.4609	295.7663	294.9718	294.1144	293.2676	292.5142	291.9082	291.3902
264.1	303.7837	303.5472	303.2242	302.7284	301.9883	300.9927	299.7964	298.6580	297.8083	297.1637	296.5620	295.8715	295.0829	294.2277	293.3804	292.6261	292.0208	291.5045
264.2	303.9327	303.6967	303.3724	302.8715	302.1221	301.1186	299.9200	298.7794	297.9220	297.2680	296.6615	295.9747	295.1923	294.3400	293.4926	292.7376	292.1328	291.6178
264.3	304.0812	303.8469	303.5220	303.0159	302.2563	301.2445	300.0454	298.9043	298.0386	297.3731	296.7597	296.0758	295.3001	294.4512	293.6043	292.8488	292.2443	291.7301
264.4	304.2292	303.9980	303.6734	303.1620	302.3910	301.3705	300.1725	299.0326	298.1579	297.4789	296.8568	296.1750	295.4061	294.5612	293.7154	292.9598	292.3552	291.8413
264.5	304.3767	304.1501	303.8268	303.3099	302.5263	301.4967	300.3011	299.1637	298.2798	297.5856	296.9530	296.2724	295.5104	294.6700	293.8259	293.0705	292.4656	291.9513
264.6	304.5239	304.3033	303.9822	303.4599	302.6625	301.6229	300.4309	299.2974	298.4039	297.6932	297.0485	296.3682	295.6128	294.7775	293.9358	293.1810	292.5755	292.0600
264.7	304.6706	304.4578	304.1400	303.6122	302.7998	301.7493	300.5617	299.4332	298.5300	297.8016	297.1434	296.4626	295.7136	294.8837	294.0452	293.2913	292.6849	292.1674
264.8	304.8171	304.6136	304.3001	303.7668	302.9381	301.8759	300.6932	299.5708	298.6579	297.9109	297.2381	296.5557	295.8127	294.9888	294.1541	293.4015	292.7937	292.2733
264.9	304.9634	304.7704	304.4622	303.9234	303.0774	302.0026	300.8254	299.7098	298.7873	298.0211	297.3327	296.6478	295.9104	295.0927	294.2626	293.5116	292.9019	292.3778
265	305.1094	304.9282	304.6260	304.0817	303.2176	302.1295	300.9580	299.8499	298.9179	298.1321	297.4273	296.7391	296.0068	295.1957	294.3706	293.6216	293.0097	292.4806
265.1	305.2553	305.0868	304.7912	304.2415	303.3586	302.2566	301.0909	299.9907	299.0494	298.2440	297.5223	296.8298	296.1019	295.2976	294.4784	293.7316	293.1168	292.5818
265.2	305.4010	305.2460	304.9575	304.4024	303.5003	302.3839	301.2238	300.1317	299.1816	298.3567	297.6179	296.9201	296.1959	295.3985	294.5857	293.8415	293.2232	292.6813
265.3	305.5467	305.4056	305.1246	304.5642	303.6427	302.5114	301.3567	300.2727	299.3141	298.4703	297.7141	297.0102	296.2890	295.4985	294.6926	293.9512	293.3290	292.7791
265.4	305.6924	305.5654	305.2922	304.7266	303.7855	302.6391	301.4893	300.4133	299.4467	298.5845	297.8112	297.1004	296.3812	295.5976	294.7990	294.0606	293.4340	292.8753
265.5	305.8381	305.7254	305.4600	304.8893	303.9288	302.7670	301.6215	300.5530	299.5790	298.6993	297.9092	297.1907	296.4726	295.6959	294.9050	294.1698	293.5383	292.9698
265.6	305.9839	305.8853	305.6276	305.0520	304.0724	302.8952	301.7531	300.6916	299.7106	298.8143	298.0078	297.2812	296.5634	295.7934	295.0104	294.2786	293.6419	293.0629
265.7	306.1299	306.0449	305.7949	305.2144	304.2162	303.0237	301.8840	300.8286	299.8411	298.9293	298.1072	297.3719	296.6537	295.8902	295.1153	294.3870	293.7446	293.1545
265.8	306.2760	306.2042	305.9613	305.3763	304.3602	303.1524	302.0141	300.9637	299.9701	299.0441	298.2071	297.4629	296.7436	295.9864	295.2198	294.4948	293.8465	293.2447
265.9	306.4223	306.3629	306.1268	305.5374	304.5042	303.2815	302.1431	301.0966	300.0972	299.1583	298.3076	297.5543	296.8333	296.0821	295.3237	294.6022	293.9476	293.3336
266	306.5690	306.5208	306.2909	305.6973	304.6481	303.4108	302.2710	301.2267	300.2220	299.2718	298.4086	297.6462	296.9228	296.1773	295.4270	294.7089	294.0478	293.4213
266.1	306.7159	306.6779	306.4533	305.8558	304.7918	303.5404	302.3975	301.3538	300.3442	299.3843	298.5101	297.7387	297.0123	296.2721	295.5298	294.8149	294.1471	293.5077
266.2	306.8633	306.8339	306.6138	306.0126	304.9352	303.6704	302.5226	301.4776	300.4633	299.4956	298.6119	297.8317	297.1019	296.3666	295.6321	294.9202	294.2455	293.5930
266.3	307.0110	306.9886	306.7721	306.1674	305.0783	303.8007	302.6462	301.5979	300.5793	299.6055	298.7140	297.9254	297.1917	296.4608	295.7337	295.0247	294.3429	293.6773
266.4	307.1592	307.1420	306.9279	306.3199	305.2207	303.9313	302.7686	301.7150	300.6923	299.7140	298.8163	298.0198	297.2819	296.5549	295.8348	295.1283	294.4393	293.7605
266.5	307.3080	307.2939	307.0809	306.4698	305.3624	304.0623	302.8899	301.8292	300.8025	299.8212	298.9188	298.1149	297.3725	296.6490	295.9354	295.2310	294.5348	293.8428
266.6	307.4573	307.4442	307.2309	306.6170	305.5032	304.1937	303.0103	301.9407	300.9100	299.9271	299.0215	298.2107	297.4637	296.7431	296.0354	295.3328	294.6291	293.9242
266.7	307.6072	307.5928	307.3776	306.7609	305.6428	304.3255	303.1300	302.0498	301.0151	300.0316	299.1241	298.3072	297.5556	296.8374	296.1348	295.4334	294.7224	294.0048
266.8	307.7578	307.7394	307.5207	306.9015	305.7811	304.4576	303.2491	302.1566	301.1177	300.1349	299.2268	298.4045	297.6483	296.9319	296.2337	295.5330	294.8145	294.0846
266.9	307.9092	307.8843	307.6604	307.0387	305.9181	304.5900	303.3678	302.2615	301.2182	300.2368	299.3294	298.5026	297.7419	297.0268	296.3319	295.6312	294.9055	294.1637
267	308.0613	308.0276	307.7970	307.1728	306.0539	304.7228	303.4862	302.3648	301.3168	300.3376	299.4318	298.6013	297.8365	297.1219	296.4295	295.7281	294.9952	294.2422
267.1	308.2141	308.1696	307.9310	307.3043	306.1887	304.8559	303.6043	302.4665	301.4136	300.4372	299.5341	298.7007	297.9319	297.2173	296.5262	295.8236	295.0836	294.3201
267.2	308.3679	308.3107	308.0628	307.4337	306.3226	304.9893	303.7223	302.5671	301.5089	300.5357	299.6360	298.8006	298.0280	297.3126	296.6221	295.9174	295.1707	294.3976
267.3	308.5226	308.4511	308.1929	307.5613	306.4559	305.1230	303.8402	302.6667	301.6030	300.6333	299.7377	298.9008	298.1247	297.4080	296.7168	296.0096	295.2565	294.4745
267.4	308.6781	308.5912	308.3217	307.6875	306.5887	305.2569	303.9581	302.7657	301.6961	300.7299	299.8389	299.0013	298.2219	297.5031	296.8103	296.1000	295.3409	294.5511
267.5	308.8346	308.7311	308.4497	307.8128	306.7212	305.3911	304.0760	302.8641	301.7884	300.8258	299.9397	299.1019	298.3195	297.5979	296.9026	296.1886	295.4239	294.6274
267.6	308.9920	308.8711	308.5773	307.9375	306.8536	305.5256	304.1941	302.9624	301.8801	300.9211	300.0401	299.2027	298.4173	297.6923	296.9933	296.2751	295.5054	294.7035
267.7	309.1501	309.0115	308.7048	308.0622	306.9859	305.6603	304.3125	303.0607	301.9716	301.0160	300.1403	299.3035	298.5152	297.7861	297.0824	296.3595	295.5854	294.7793
267.8	309.3092	309.1525	308.8329	308.1872	307.1186	305.7952	304.4311	303.1593	302.0632	301.1107	300.2401	299.4044	298.6132	297.8791	297.1698	296.4418	295.6640	294.8550
267.9	309.4690	309.2945	308.9618	308.3129	307.2516	305.9303	304.5501	303.2584	302.1552	301.2053	300.3398	299.5052	298.7110	297.9712	297.2552	296.5217	295.7409	294.9306
268	309.6296	309.4375	309.0920	308.4397	307.3852	306.0656	304.6696	303.3583	302.2477	301.3002	300.4394	299.6060	298.8087	298.0622	297.3386	296.5992	295.8164	295.0063
268.1	309.7910	309.5820	309.2241	308.5681	307.5195	306.2011	304.7895	303.4592	302.3412	301.3954	300.5389	299.7067	298.9061	298.1521	297.4198	296.6743	295.8902	295.0820
268.2	309.9531	309.7281	309.3583	308.6985	307.6548	306.3368	304.9101	303.5614	302.4359	301.4912	300.6384	299.8072	299.0030	298.2406	297.4987	296.7466	295.9624	295.1578
268.3	310.1159	309.8762	309.4951	308.8313	307.7912	306.4726	305.0313	303.6652	302.5320	301.5878	300.7380	299.9076	299.0993	298.3276	297.5751	296.8163	296.0329	295.2338
268.4	310.2795	310.0264	309.6349	308.9669	307.9289	306.6085	305.1532	303.7707	302.6299	301.6854	300.8378	300.0077	299.1951	298.4130	297.6488	296.8832	296.1017	295.3097
268.5	310.4437	310.1790	309.7783	309.1057	308.0681	306.7446	305.2760	303.8782	302.7299	301.7841	300.9378	300.1076	299.2900	298.4967	297.7199	296.9471	296.1686	295.3857
268.6	310.6085	310.3343	309.9256	309.2482	308.2090	306.8808	305.3996	303.9880	302.8322	301.8843	301.0381	300.2071	299.3840	298.5786	297.7885	297.0085	296.2338	295.4615
268.7	310.7741	310.4925	310.0773	309.3947	308.3516	307.0171	305.5241	304.1004	302.9372	301.9860	301.1387	300.3061	299.4771	298.6588	297.8547	297.0674	296.2974	295.5371
268.8	310.9402	310.6538	310.2336	309.5456	308.4963	307.1534	305.6496	304.2154	303.0450	302.0896	301.2397	300.4047	299.5690	298.7373	297.9189	297.1244	296.3597	295.6123
268.9	311.1069	310.8180	310.3942	309.7004	308.6427	307.2899	305.7761	304.3330	303.1556	302.1950	301.3413	300.5027	299.6597	298.8141	297.9811	297.1795	296.4208	295.6872
269	311.2742	310.9846	310.5584	309.8587	308.7906	307.4264	305.9034	304.4530	303.2688	302.3021	301.4433	300.6002	299.7491	298.8891	298.0416	297.2332	296.4809	295.7615
269.1	311.4420	311.1534	310.7257	310.0198	308.9397	307.5629	306.0316	304.5750	303.3844	302.4110	301.5460	300.6971	299.8370	298.9625	298.1005	297.2857	296.5401	295.8353
269.2	311.6104	311.3239	310.8954	310.1830	309.0898	307.6995	306.1603	304.6989	303.5023	302.5217	301.6494	300.7934	299.9233	299.0341	298.1581	297.3373	296.5986	295.9084
269.3	311.7792	311.4957	311.0670	310.3479	309.2405	307.8360	306.2897	304.8244	303.6221	302.6340	301.7536	300.8890	300.0080	299.1040	298.2145	297.3883	296.6566	295.9807
269.4	311.9486	311.6685	311.2398	310.5138	309.3916	307.9726	306.4196	304.9513	303.7438	302.7481	301.8585	300.9840	300.0908	299.1721	298.2700	297.4391	296.7142	296.0522
269.5	312.1184	311.8418	311.4131	310.6802	309.5429	308.1092	306.5499	305.0792	303.8670	302.8636	301.9641	301.0782	300.1719	299.2386	298.3248	297.4898	296.7716	296.1227
269.6	312.2886	312.0153	311.5864	310.8463	309.6939	308.2457	306.6807	305.2081	303.9915	302.9802	302.0702	301.1715	300.2511	299.3038	298.3791	297.5408	296.8291	296.1922
269.7	312.4593	312.1887	311.7591	311.0118	309.8444	308.3822	306.8118	305.3376	304.1167	303.0976	302.1764	301.2639	300.3287	299.3677	298.4334	297.5924	296.8865	296.2606
