259.9	2.24748	25.02847	49.25530	76.37383	105.64913	127.62320	134.43910	133.36734	133.37571	135.09362	137.06592	138.19648	138.82534	139.52046	140.32538	141.15253	141.93438	142.68355
260	2.24792	25.00653	49.20935	76.30062	105.54622	127.49877	134.30983	133.24011	133.24622	134.95917	136.92860	138.06175	138.69628	139.39685	140.20556	141.03387	141.81375	142.55916
260.1	2.24847	24.98472	49.16349	76.22730	105.44289	127.37391	134.18069	133.11347	133.11702	134.82433	136.79041	137.92630	138.56699	139.27339	140.08607	140.91551	141.69316	142.43443
260.2	2.24910	24.96301	49.11767	76.15386	105.33918	127.24864	134.05159	132.98723	132.98797	134.68904	136.65138	137.79017	138.43746	139.15006	139.96690	140.79744	141.57263	142.30940
260.3	2.24981	24.94137	49.07188	76.08030	105.23511	127.12298	133.92242	132.86119	132.85889	134.55326	136.51156	137.65339	138.30766	139.02682	139.84804	140.67970	141.45220	142.18410
260.4	2.25057	24.91978	49.02610	76.00662	105.13073	126.99695	133.79311	132.73518	132.72966	134.41696	136.37099	137.51599	138.17760	138.90365	139.72949	140.56229	141.33189	142.05857
260.5	2.25136	24.89823	48.98032	75.93285	105.02610	126.87058	133.66355	132.60899	132.60009	134.28008	136.22971	137.37801	138.04725	138.78053	139.61122	140.44523	141.21173	141.93285
260.6	2.25215	24.87667	48.93451	75.85897	104.92123	126.74388	133.53365	132.48245	132.47006	134.14260	136.08777	137.23949	137.91660	138.65742	139.49321	140.32851	141.09174	141.80697
260.7	2.25295	24.85511	48.88866	75.78499	104.81615	126.61683	133.40330	132.35537	132.33942	134.00447	135.94520	137.10045	137.78564	138.53425	139.37538	140.21205	140.97188	141.68097
260.8	2.25371	24.83351	48.84276	75.71091	104.71087	126.48943	133.27238	132.22755	132.20800	133.86563	135.80205	136.96095	137.65436	138.41096	139.25761	140.09573	140.85209	141.55489
260.9	2.25443	24.81188	48.79683	75.63675	104.60541	126.36166	133.14078	132.09882	132.07568	133.72606	135.65835	136.82101	137.52274	138.28748	139.13981	139.97948	140.73235	141.42877
261	2.25508	24.79019	48.75082	75.56250	104.49980	126.23350	133.00838	131.96897	131.94229	133.58571	135.51416	136.68068	137.39076	138.16373	139.02186	139.86318	140.61260	141.30263
261.1	2.25564	24.76842	48.70475	75.48817	104.39404	126.10495	132.87508	131.83783	131.80771	133.44455	135.36951	136.54000	137.25841	138.03964	138.90367	139.74675	140.49281	141.17652
261.2	2.25611	24.74657	48.65859	75.41376	104.28816	125.97599	132.74076	131.70521	131.67177	133.30252	135.22444	136.39901	137.12569	137.91516	138.78514	139.63008	140.37292	141.05047
