0	0	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.1	1.2	1.3	1.4	1.5	1.6	1.7	1.8	1.9	2
261.9	0	94.946	101.44	104.27	106.77	108.19	109.47	110.32	111.09	111.66	112.17	112.59	113	113.39	113.71	113.92	114.333	114.67	115.007	115.344	115.681
262	0	94.912	101.4	104.23	106.74	108.15	109.43	110.28	111.05	111.62	112.14	112.55	112.96	113.36	113.68	113.88	114.3	114.638	114.976	115.314	115.652
262.1	0	94.878	101.36	104.2	106.7	108.11	109.4	110.24	111.01	111.58	112.1	112.52	112.92	113.32	113.64	113.85	114.264	114.602	114.94	115.278	115.616
262.2	0	94.844	101.33	104.16	106.67	108.07	109.36	110.21	110.98	111.54	112.06	112.48	112.89	113.28	113.6	113.81	114.223	114.56	114.897	115.234	115.571
262.3	0	94.809	101.29	104.13	106.63	108.04	109.32	110.17	110.94	111.5	112.02	112.44	112.85	113.24	113.56	113.77	114.183	114.52	114.857	115.194	115.531
262.4	0	94.775	101.26	104.09	106.59	108	109.28	110.13	110.9	111.47	111.98	112.4	112.81	113.2	113.52	113.73	114.143	114.48	114.817	115.154	115.491
262.5	0	94.74	101.22	104.05	106.56	107.96	109.25	110.09	110.86	111.43	111.95	112.36	112.77	113.16	113.49	113.69	114.108	114.446	114.784	115.122	115.46
262.6	0	94.705	101.18	104.02	106.52	107.92	109.21	110.05	110.82	111.39	111.91	112.32	112.73	113.13	113.45	113.66	114.078	114.418	114.758	115.098	115.438
262.7	0	94.67	101.15	103.98	106.48	107.89	109.17	110.02	110.78	111.35	111.87	112.28	112.69	113.09	113.41	113.62	114.038	114.378	114.718	115.058	115.398
262.8	0	94.635	101.11	103.94	106.45	107.85	109.13	109.98	110.74	111.31	111.83	112.24	112.65	113.05	113.37	113.58	113.998	114.338	114.678	115.018	115.358
262.9	0	94.599	101.07	103.91	106.41	107.81	109.09	109.94	110.71	111.27	111.79	112.21	112.61	113.01	113.33	113.54	113.954	114.292	114.63	114.968	115.306
